review_id,rating,review_text,review_title,review_date,brand,category,username
1296,5,"My daughter love her new tablet, I use for a few days and it's pretty good",Great size,2016-12-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Rocio15
1297,3,"The display is not as sharp and vivid as they say but still good. Probably better for reading than watching videos. We didn't really get it for the games, but there is a good selection. WiFi works well and internet browsing is fast.",Decent tablet but not high caliber,2016-12-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",MrDB
1330,5,"this item work just as I expected it to, great product!",Awesome,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Eric
1299,1,"These batteries are horrible. We depend on AA batteries for many wireless microphone and have found that brand-name batteries last about a month per our usage. We switched to Amazon basics to try it out when a subscription for our preferred brand was no longer available and have found that, under the same usage, these batteries last about a week. That's a 1/4 capacity.",1/4 Capacity Batteries,2017-01-15,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByKeith
1300,5,"I bought this tablet for my sister to replace her kindle. We love it except for the fact it would not connect to ATT internet. I suspect this was an ATT problem. The internet could not be authenticated. Since we have had problems with ATT for seven years, I am sure it was a problem with them! Once my sis read the instructions, she was good to go!",Kindle/Amazon Fire,2017-02-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Icemice
1301,4,I purchased this when my last tablet died. It meets all basic needs and the price was great.,Great price for a basic tablet.,2017-01-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",doglover
1302,4,"For the price and features offered on the tablet, I wouldn't purchase any other tablet. I enjoy using it and overall find it fairly easy to navigate. Easy internet browser with ""Silk"" and convenient access to all the applications I am interested in.",Great tablet,2017-04-14,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",DMO5
1303,5,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down.",Everything you expect from Amazon,2017-03-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",jessxhart
1304,5,The device is priced just right to give as a gift for an 8 year old,GREAT VALUE,2016-11-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Randy2
1305,4,Great budget tablet for web browsing. Also useful as an MP3 player and ebook reader.,Best Bang For Your Money,2016-12-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",daspawn1
1306,4,"I bought this tablet mostly for watching movies. I downloaded movies from Netflix and watch them during indoor bike training at the gym. I love the ability to expand the memory with a microSD card, which iPads do not. It's pretty fast and has all the features I need. I read kindle books with it as well. The drawback is that some apps are not compatible with this device. The iPad is definitely more powerful and compatible with many apps I use, but this is a great tablet for most of my current interests.",Good tablet for the price,2017-03-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Terk
1307,5,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",Great Tablet,2017-01-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Awesomelena
1308,5,Love it! I'm not computer savy but was able to figure out most things without any help.,Needs manual for basic functions.,2016-10-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",shawbonez
1309,5,"This is my second Kindle Fire, and the only reason is because I upgraded. They're a great little tablet. Very versatile and fast loading times. Definitely recommend.",Second Kindle,2017-02-09,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",KristenH
1310,4,"I like the shape and size of this Kindle, and the graphics are good. But if I play a game for very long the charge seems to run out pretty quickly. It is very good for books and for music. I would recommend it for those categories.","Easy to read, but loses charge fast",2016-11-20,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",MelK
1311,5,"This is my second Kindle Fire HD. I was satisfied with the first one, but now I'm really enjoying the larger screen. My biggest need is to preserve the progress I've made in various games without having to replay them, but at least I have access to all my books, movies and games. Love the Kindle!",Love the Kindle Fire HD,2016-10-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Posey
1312,4,Does all basic functions of a tablet. Hardcore users may want an iPad.,Good starter tablet,2017-02-06,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Stevedb
1313,5,Eight AA alkaline batteries... not too much to say: New. Shrink-wrapped. Delivered quickly safely. Work just like we need AA batteries to work.No problems here.RecommendedGo for it,AmazonBasics AA Performance Alkaline Batteries - 8 pack - As described - Good deal as 'Add-on' to another order,2015-10-04,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByRatherLiveInKeyWest
1314,5,"Bought a Fire HD 8 tablet for my wife. She doesn't like using computers and avoids smartphones, but her new tablet is a big hit. She uses it to play games and to stream movies and radio programs. I use it for everything else -- reading news, checking e-mail, online shopping, etc. It was very easy to set up and even easier to use. Plenty of speed and capacity to do everything we want.",Wife absolutley loves her new Fire HD 8 tablet,2016-12-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",MTPockets
1315,4,Very competitive Price - Unit works well we like color and size,For wife - likes it,2017-02-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",cableguy513
1316,5,"I got this for my son and he loves it! He can play games, watch movies, you tube videos, and use the internet for help with homework. He also loves all the books, and aps. Was a great black Friday deal should have gotten one for myself.",Great tablet for my 8 year old,2017-01-18,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Govea219
1317,5,"Best tablet, good price, nice looking. Ordering on line was easy.",Great tablet for anybody.,2017-01-29,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Sail1
1318,5,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,Easy to use.,2017-01-29,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Sail1
1319,5,Works great just like the expensive brands,Awesome,2016-05-24,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Bychillpills
1320,5,Love these batt's! Long life! works great in toys all other items!,Awesome deal! Long lasting batt's,2016-03-22,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByNeeko
1321,5,"totally worth the money, has all the apps I use on a daily basis!",great buy!,2017-01-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ks1104
1322,4,My 8 year old loves this so much to do on it. She enjoys reading on it play games .,Great price,2017-03-16,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Sheri
1323,5,Pros - HD quality for low price. Works really well with my Amazon account to access multiple Amazon features with extreme ease. Couldn't be happier. I have iPads too which are extremely versatile but they came with a big price but not this tablet. Love it!,Excellent buy!,2017-03-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Josh786
1324,5,I purchased this product for my youngest son! He loved the color and the size. The storage is great for the number of activities that he has downloaded!,"Love, Love, Love",2017-01-18,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Stoked75
1325,5,"awesomeness, love how i xan watch my xfinity movies",great taBlet,2017-03-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",smurfany
1326,5,AA they work,as expected,2016-05-20,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJohn Blais
1327,4,"It's small, light, and easy to read from. I just wish I would have spent the extra 30 bucks and got the paperwhite. The more i use this one the more I wish I had the option of a backlight. If you're on the fence as I was, go with the paperwhite! However if the backlight is not an issue, this device is great and I would recommend it.",Should have bought paperwhite,2017-06-30,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Jessa
1328,5,Bought this for my 83-year old Mother. She loves it!,Great tablet,2017-02-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",SBMiller
1329,5,"Longtime Apple user, but for this price vs an iPad you can't beat this product!",Great product,2017-02-24,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Eric
1335,4,AmazonBasics AA AAA batteries have done well by me appear to have a good shelf life. I'll buy them again.,... done well by me appear to have a good shelf life,2017-05-24,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",BySilverLane
1336,5,This was a gift for my son and he loves it. It not only helps him with his homework but he could also play games on it!,Kindle fire,2017-02-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Honey
1337,5,This was a gift for mom. She enjoys that it's easy to use and has good picture and sound quality. The price was also great,Great every day tablet,2017-01-30,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jaes
1338,5,I bought this wanting for books comics and movies and it has not disappoint ever since,Great tablet for what it's worth,2017-06-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Netiks
1339,4,"my opinion its a good option for the cost. Not as great as Apple Ipad, but it costs so much less. Still can get good use",good portable device,2017-01-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",xpolo21
1340,5,They worked and great price.,5 star,2017-07-14,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAG
1341,5,As always...reliable and well packaged.,As always... reliable and well packaged.,2017-07-02,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByBR
1342,1,"I've been using these on my roku remote and the lifespan is terrible. About two weeks, when Duracell's have been 1-2 months",Awful lifespan,2016-02-17,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJ. Random Hacker
1343,4,Super easy to set up and use :)Got one for daughter and got one for self!!!!!!,great for a beginner,2017-02-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ndfer
1344,4,Great tablet use it for reading and email. Great price!,Great,2017-04-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",THEA
1345,5,Was looking for a tablet that was highly portable & could run my DIRECTTV app & stream videos. (Other electronics I have are much older versions). Salesman recommended this model to me based on personal experience. I am still learning all its functions but so far it seems easy to use & is doing what it promised to do.,First Amazon FIRE,2017-05-08,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",CarolDD
1346,5,Got this tablet for my 3 year old son and he can not put it down. It is so much to do. So many learning games. I love this product,Great tablet,2016-12-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Slystone36
1347,5,These work very well! Thank you for making a battery at a reasonable price!,awesome/ great price,2017-04-17,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByMisty
1348,5,I have several Kindles so knew what to expect. It is a great reading device and I keep several in different locations.,Great reading tool,2016-10-01,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",drd1
1349,5,Everyone needs AA batteries. These are fine and a great price!,A good value for sure.,2016-11-03,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByP. Goldsmith
1350,4,Has meet all my needs plus some. Recommend you buy a good stylus pen at the same time.,Does all that I need.,2017-03-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",kev723
1351,5,These work just fine and were purchased at a good price.,AAA batteries,2016-01-24,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByDean A. Park
1352,4,"This is an affordable tablet and works well, you just have to deal with a lot of advertising.",Not bad,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ccrider
1353,5,I had the previous model which was fine for reading but a little slow for other things. The extra .5 RAM makes a difference. Very happy and if you're a Prime member there are lots of freebies!,"Great Tablet, unbelievable price",2016-11-05,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",malabrot
1354,5,"This is a really good tablet for adults but especially great for kids as you can load movies or add apps that they can use. The cost is so low you just can't beat it. Plus, the main feature for me was the Amazon Kindle name on the product which puts it way ahead of the no name tablets on the market. Great product and gift.",Excellent gift for kids,2016-12-24,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Burt3475
1355,5,Good batteries at a good price,A good deal,2017-02-24,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByLMP
1356,5,Great for my son. I monitor school work and apps he downloads.,Great,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jay2017
1357,4,I bought my Kindle about 2 months ago and the battery is already dead and will not charge,not good quality,2017-07-14,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",merry
1358,5,I love this Kindle. I love the fact that you can use an SD card for more storage. Great job,My favorite Kindle,2016-11-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Kingjames1
1359,5,The Amazon batteries seems to have an acceptably long life compared to much more expensive brand names. My one complaint is that they recently upsized the box the smaller package was much more convenient to store the batteries in.,As Good as Brand Name Batteries,2015-08-06,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJared E. Hayter
1360,5,I got it for my son. Its user friendly and durable.,I like it,2017-01-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",NIQUE88
1361,5,"Excellent screen , fast response. Almost a steal for that price.",Great bargain tablet,2016-11-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",PaulN
1362,5,"Initial charge upon receipt was higher than the name brand batteries I usually get, I'll definitely be ordering more when these are about gone!",AmazonBasics AAA battery,2015-07-18,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByCoy
1363,5,Easy to use. Great picture clarity. Wish they had a cellular version.,Great Tablet,2017-02-24,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Julandry
1364,5,I'll never buy another brand again. Amazon batteries last! Quality and affordable!,Amazon batteries make the Energizer look lazy!!,2017-08-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAngie Lembo
1365,3,Batteries don't last very long compared to Duracell or Energizer,Amazon batteries,2016-08-10,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByDebra Kozlowski
1366,5,Love customer service very knowledgeable and helpful,Great price,2017-03-05,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Anteamma
1367,4,Good product. Onboard storage does fill up quickly.,Excellent Product,2017-01-18,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",AJ9999
1368,5,Bought this for my great granddaughter for a gift. She loves it and it is easy for her to use,Great guft,2017-03-16,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",kjella
1369,5,"For my son as a present for college books. 5 textbooks were 1/4 the price on kindle than if we bought them on Amazon, this is my third kindle. Other two still working great,",Great kindle,2017-03-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Veron
1370,5,work great,AAA alkaline Batteries,2015-11-10,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByNancy
1371,5,you can't go wrong with this. quality is as good as brand name products.,as good as Brand name products,2016-04-14,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByKendrick Rivera
1372,5,Don't waste your coin of the expensive store brands. These work great.,Amazon batteries,2016-08-16,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByRick Moody
1373,5,Works good so far. Time will tell the true story. Great price!,AA me,2015-09-26,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByKen Walker
1374,5,"Very happy with this purchase, it was exactly what I was looking for",Very Happy,2017-03-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",KAM2013
1375,5,I bought this for my wife to replace her old Kindle and she loves it. Much easier to read than an iPad and updated features make it a great purchase.,Great Reader,2017-01-29,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Evo24
1603,5,It's a excellent tablet for my kid she downloaded games and watch cartoons,Great tablet for my kid,2017-04-01,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",TAii
1376,3,"these were under a light we thought they were there to fit the light when they arrived and nice company they were not the batteries we needed it should have been aa but that is ok,it was our fault not knowing this. thanks..",... there to fit the light when they arrived and nice company they were not the batteries we needed it ...,2016-07-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Bymerle
1377,5,I have been completely satisfied with this product. The quality of graphics is great and downloads are a breeze. I would definitely recommend this product.,A Quality Product,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jedi67
1378,5,"Beautiful HD resolution on this tablet. Love the 8"" size, not too big nor too small.","Great 8"" tablet!!",2016-10-21,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",JohnN
1379,5,Nice upgrade from my old kindle. I like it very much.,great product,2016-10-28,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",johnbestbuy
1380,5,"I bought this tablet for my Mom and she loves it. I used it myself and it's very easy to use and works nicely with Amazon Prime, etc. definitely would recommend especially for the price.",Great tablet for the price,2017-04-09,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",younma
1381,5,"Love how I am able to run the latest Minecraft on this device, but am not able to on a 3-year-old iPad. It seems as apple handy cap their devices. Resolution may not be the best, but for the little buggers it works fine",For the little ones,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Peter
1382,5,The batteries works very well. Great quality. You can't beat the price,A+,2016-10-04,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByDZ
1383,5,Bought this for my niece for Christmas. She mostly uses as ereader and checking email.,Good value,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Al111
1384,4,Works great prety fast operating system dosent heat up,Good tablet,2017-04-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jasmine92
1385,4,Easy to use as a tablet and easy to use as a ebook reader,Great ebook reader,2016-11-19,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",aiti
1386,5,Excellent performance and better price.,5 Star!!!,2016-09-14,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByA. R. Colon
1387,3,"like it at first, but it is going slow sometimes. overall good product",good,2017-03-10,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",binbin123
1388,2,The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.,the first Fire HD8 we purchased died,2017-03-06,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",steve
1389,4,I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.,Easy to watch videos,2017-02-24,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",magnoliacorner
1390,5,In my opinion this the absolute best value on a tablet out there. No way to go wrong at this price,"Great Item, Great Price",2017-04-08,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",actionhero
1391,3,Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.,Ok for the price,2016-12-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",gdallen58
1392,5,Batteries that get the job done. Cool packaging. Amazon claims another industry.,Amazon basics keeps taking over.,2017-07-16,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByMichael John Francis
1393,5,"My husband is a truck driver and being on the road away from home, he likes to have shows and movies to watch. This has so much space for him to download things to watch.",Lots of download space,2016-11-19,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",natenkatesmom
1394,5,Very convenient to have a box of batteries and at a good price. No longer need to compare pricing in stores. Should have done this long time ago.,... to have a box of batteries and at a good price. No longer need to compare pricing in ...,2015-12-25,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByNiqueFit
1395,5,"Easy to use and navigate, purchasing books is fast and simple and I love the fact that I can password protect this device",Great e-reader for beginners,2017-02-13,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",st2005
1396,5,I purchased b/c my old kindle fire finally bit it ...screen went dark. Very happy with this one. Cost is great. The screen resolution is great. User friendly. My favorite feature is the SD card so you can add more gb.,Great update,2017-03-14,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",sherrybaby131
1397,5,My son really likes the larger screen to play games.,My son really enjoys it.,2017-02-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",RICKCROW
1398,5,I gave it as a gift to a friend who is a senior citizen who had an Amazon Paperwhite. I thought this would be a lovely upgrade for her and it has been. She loves it!!,This Fire works great for the person I gave it to.,2017-02-13,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",kayew
