review_text,rating
Mother needed something since her tablet had died. Was lot easier for her to learn than her old table. She does lots more with Kindle than she did with tablet,5
Great device very functional love it will recommend,5
"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slowwwwww that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad.",2
I liked it at first except the browser is kind of clunky. Also you can. It use all android Apps. The worst thing though was mine just stopped working in the middle of watching a movie on a long plane flight. It was fully charged. I have tried recharging and turning on etc. it is just a blank screen and off. Kind of a cool paperweight. Hope I can get my money back. Or get a new one.,1
I don't know if I would buy thus brand again seems like they don't last as long as Duracell,1
"Worked great but after awhile I wouldn't unlock. After I'd enter my pin, the screen would go black. I took it to geek squad (luckily I bought the protection plan!) and told me they don't fix them they just replace them. So I got another one but that one did the exact same thing. Ended up returning that one too.",1
Boom-Shacka-Lacka-Lacka! Great price!,5
My wife wanted an iPad. I bought her this because it was cheaper and good for reading and playing games. She uses iOS products so it's not compatible. She hardly ever uses it. Next time I'll get what she wants and not waste my money.,2
Not a good product short battery life i can only use for 20 minutes,2
"Use these in a wireless BT mouse. Has about 30 less life as copper top brand. Good price, but most likely will not buy again.",2
"Amazon's batteries are great. I've had no problems with them leaking or corroding. They last as long as any other AA battery I've used too.The AmazonBasics brand has been great for so many different things, and I definitely recommend these batteries.",5
"This is my second Fire, I'm upgrading from the 2nd generation 7"" model. Love the screen resolution. Movies and videos are sharp and no pixelating. The camera is a bonus my first version did not have. All together this was a great buy for under $100 on sale. Thank you Best Buy.",5
"Terrible. Just changed the batteries on my wireless keyboard... yesterday. Already dead. Put another set in low powered christmas lights. Dead in about an hour. (I have another identical christmas light set, powered by Energizer batteries. Still going after many many days of running).Unfortunately bought the 48 pack. Won't make this mistake again.",1
"Worked great but after awhile I wouldn't unlock. After I'd enter my pin, the screen would go black. I took it to geek squad (luckily I bought the protection plan!) and told me they don't fix them they just replace them. So I got another one but that one did the exact same thing. Ended up returning that one too.",1
I bought the kindle fire 8 for my husband and I to use. Neither one of us have been able to figure out how to use it. Every time we open it advertisements pop up. And we just try buttons to remove it. We cannot get it to rotate for our puzzles. Just too complicated to use and to navigate around. I will be returning it. We have an iPad and it's much easier.,1
Awesome tablet! Love using it to read and surf the web.,5
I order 3 of them and one of the item is bad quality. Is missing backup spring so I have to put a pcs of aluminum to make the battery work.,3
"I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes.",3
"I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes.",3
I order 3 of them and one of the item is bad quality. Is missing backup spring so I have to put a pcs of aluminum to make the battery work.,3
"I use hundreds of AAAs annually, and despite the graphics in ad, these are about the poorest performing, with least longevity, of any I have bought. Still have another 100 of these, but will likely go thru those quickly.",1
They for really fast,2
"Terrible. Just changed the batteries on my wireless keyboard... yesterday. Already dead. Put another set in low powered christmas lights. Dead in about an hour. (I have another identical christmas light set, powered by Energizer batteries. Still going after many many days of running).Unfortunately bought the 48 pack. Won't make this mistake again.",1
Freeze frequently... No way to trouble shoot or repair it...,1
Easy to use. Pretty user friendly. It is good value for the price,4
I purchased 2 of these FIre HD tablets as gifts. They pack a lot of punch for the price. I helped set them up so I was able to get an idea of how they are going to work. The screen was very nice and clear. Speed of tablet was good. It is easy to use. If you are already in the Amazon family through prime it is a no-brainer.I don't believe you can get a better tablet at this price point.,5
"The Amazon Fire HD8 (2016 model) is a great tablet for the price; however, the Fire OS offers limited abilities to the user. Personally, I wish there were ways to mirror the screen to a tv without having to purchase a Fire TV streaming stick. Also, the inability to use the google play store is a major set back. If it weren't for those two complaint, I'd give this tablet 4 stars.",3
Batteries are what you expect. They work. Price is awesome,5
it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark,2
My wife wanted an iPad. I bought her this because it was cheaper and good for reading and playing games. She uses iOS products so it's not compatible. She hardly ever uses it. Next time I'll get what she wants and not waste my money.,2
My wife wanted an iPad. I bought her this because it was cheaper and good for reading and playing games. She uses iOS products so it's not compatible. She hardly ever uses it. Next time I'll get what she wants and not waste my money.,2
"Good picture, works well, great variety of apps. keep in mind that you get apps from amazon, not google play, so they aren't always the same or same price",5
"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",4
"These do not hold the amount of high power juice like energizer or duracell, but they are half the price.",3
"i Bought this around black friday for $60 hoping it would be awesome... it failed so hard i tried multiple different micro SD cards none of which were recognized and YES i formated them with every format i could think of ... Fat32, NTFS, Fat, Xfat... i even tried to have the tablet do it... didnt work... to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps... the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store... i tried to also use aftermarket play stores to play COC but it didnt work... launched and played 1 time but didnt work or update after that... needless to say i returned it and bought a $250 samsung galaxy tab A 10.1 (2016 version) with S-pen and its WAYYYYY better... bottom line you get what you pay for... also hint the s-pen version has an extra 1 GB of ram over the non pen version... so you should get that if you can afford the extra $50...",1
Didn't want to go to the sites amazon wanted me to.,1
"After having a basic Kindle for 6 years, I moved up. I am thrilled with all this product can do. I am an avid reader. The Fire let's me do that and lots of other things. I am still finding apps, and other things it will do. I know this sounds ""old fashioned"", but it would be great to have a user's manual! Thanks for asking.",5
great batteries,5
"these were under a light we thought they were there to fit the light when they arrived and nice company they were not the batteries we needed it should have been aa but that is ok,it was our fault not knowing this. thanks..",3
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,2
The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.,2
So I think I would have rated 5 stars however when I got my tablet home my 8 year old used it for a total of 2hrs...the next day it had a reboot screen similar to Dos windows. Excellent customer service at store allowed me to exchange next day. No problems with the second one. Great tablet for the price.,4
"In my opinion these did not last anywhere near as long as Duracel in things like LED candles (which is crazy) and trail cameras. Cameras were not exposed to cold temps more or less than other batteries. WE buy in bulk for the north house. Amazon Basics is great for things like sheets and beeding and towels. In my opinion the battery life, in the large package of aaa and aa size we purchased were lacking.",2
During my first recharging they were leaking and wrapping was coming off. A waste of money,1
Not a good product short battery life i can only use for 20 minutes,2
Tablet stopped working after owning for two weeks. Came back on after an hour.,3
I have ordered a couple of these for my family members and say that they work great and do everything that they are supposed too. Highly recommend.,5
"I love having real books, but these are great for travel and keeping your bookshelves lighter. I wish you could buy them with larger storage without having to buy the larger size pad. It also sucks that they are 4gig, but 1gig is taken up by the OS and advertising. Seriously? It reads PDFs and needs a 1 gig OS. Lame. The last thing I would change is being able to reverse the lettering so at night you could have white lettering and a black background, so it's less bright on the eyes.",3
"i Bought this around black friday for $60 hoping it would be awesome... it failed so hard i tried multiple different micro SD cards none of which were recognized and YES i formated them with every format i could think of ... Fat32, NTFS, Fat, Xfat... i even tried to have the tablet do it... didnt work... to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps... the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store... i tried to also use aftermarket play stores to play COC but it didnt work... launched and played 1 time but didnt work or update after that... needless to say i returned it and bought a $250 samsung galaxy tab A 10.1 (2016 version) with S-pen and its WAYYYYY better... bottom line you get what you pay for... also hint the s-pen version has an extra 1 GB of ram over the non pen version... so you should get that if you can afford the extra $50...",1
"Reliable, price efficient device. Easy to use for all ages.",4
It's a great item to have when you are out and about. It's easy to connect to Wi-Fi and it's small enough to fit in my purse.,5
"Worse graphics, won't keep a wireless connection,overall not satisfied",3
Will not seem to charge all the way and this is my 7th Kindlle.,2
"When I first started getting the Amazon basic batteries I really liked them. With recent purchases, they do not seem to last like they had, or maybe a mixed-bag (inconsistent with some lasting better than others). I have not done any tests, but feel some other brands may last longer. However, the price is hard to beat.",3
the performance is so much faster than my old one and the graphics are much better too.,5
"If you need a basic tablet then the fire works. It falls apart when compared to the iPad mini from a usability, functionality and available apps standpoint.",2
I like this and the price is right enjoying it now,4
As expected.,3
"Does all the basic stuff I need at a great price. I use it for some apps, web browsing and some video. Picked this over the Fire 7"" for the screen size, resolution and CPU/GPU. Battery life is pretty good. Ads aren't too annoying.Far cheaper than competing name-brand budget tablets while doing almost everything needed at this level and probably better supported. FireOS will always be a little behind the current Android version and I'd rather have Google Play than Amazon, but this still allows for side-loading stuff.Recommend if you're ok with living in Amazon's world and/or proficient enough to load other app stores or packages (or know somebody can).",5
"these were under a light we thought they were there to fit the light when they arrived and nice company they were not the batteries we needed it should have been aa but that is ok,it was our fault not knowing this. thanks..",3
"Basic, alkaline battery, highly rate by CU",4
"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.",3
"Terrible. Just changed the batteries on my wireless keyboard... yesterday. Already dead. Put another set in low powered christmas lights. Dead in about an hour. (I have another identical christmas light set, powered by Energizer batteries. Still going after many many days of running).Unfortunately bought the 48 pack. Won't make this mistake again.",1
"If it's possible to have gotten a dud batch I sure got it. We BLEW through all these batteries in less than a month. My kids toys aren't that super powered and even in remotes I was having to change batteries way too often. For example the magic touch counting toy, the store batteries lasted 3 years. Popped in some Amazon batteries, 1 month and the second child didn't play with it nearly as much as the first. For the price it was worth the try but I'm going back to the other brands.",2
"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it.",2
"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.",3
"I bought this 8"" Amazon Fire HD for my Wife as a Christmas Present. Her old 7"" Amazon Fire that she had for about 3-4 Years. She is very happy with the 8"" Amazon Fire HD. Can't beat the price for a Tablet.",4
These do not last long at all very cheap batteries no happy,1
"Easy to use, responds quickly, great screen brightness.",5
These are good batteries. How do I know. I installed these in my electric tooth brush 2 months ago. The brush is still buzzing my brain when I use it. No way any of the other batteries will do this. Been there done that.,4
and it out performs some of the bigger name brand tablets out there. if you looking for a good video and somewhat customizable tablet at a great price do not pass this up.,4
"With a $20 off deal last blackfriday, who will not get it. Much clearer and faster than the other fire HD. Light weight too",5
It does its job but I would buy one which the screen is brighter. There are times that it's difficult to read because screen is not too bright,3
"These do not hold the amount of high power juice like energizer or duracell, but they are half the price.",3
Freeze frequently... No way to trouble shoot or repair it...,1
As expected.,3
"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",5
Able to download music and movies free!!!!!!!!!!!!,4
Great!,5
Im happy to have it. Very comfortable and easy to use every where,5
Many of the batteries are no good.,1
"I am a prime member & I love this tablet. Very user friendly especially if you are a prime member with amazon. Not real tech savvy so I need all the help I can get to keep things simple & automatic. Great clarity of picture/data. Have a 10"" tablet and wasn't sure about downgrading size (old eyes) but was delighted to see it works fine at 8"" instead of 10"". Also, easier to take around in the smaller size. Highly recommend especially if you subscribe to Amazon and are a prime member. Great benefits!!",5
Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.,1
"They are batteries, they work and they last...What else",5
I really liked the build quality but the very lackluster performance and minuscule battery life didn't make it a keeper for me.,2
"Has many educational apps I would definitely go into the settings if you're a mother like me who Is a very strict of what your children watch on TV or what games and apps they download I would definitely recommend setting the parental controls before giving it to them. In my personal opinion as a mother I feel it helps by setting the restrictions/content on It helps keep their mind away from the gutter Bcuz most apps and Internet websites have inappropriate sites children should not be watching. We can't control what they put on the Internet but we can control what our children watch and download they stay very occupied on educational apps ,read books most of these apps are free to I also recommend NOT putting a payment method option other than that my kids loved it",5
Tablet stopped working after owning for two weeks. Came back on after an hour.,3
"Terrible. Just changed the batteries on my wireless keyboard... yesterday. Already dead. Put another set in low powered christmas lights. Dead in about an hour. (I have another identical christmas light set, powered by Energizer batteries. Still going after many many days of running).Unfortunately bought the 48 pack. Won't make this mistake again.",1
This product is easy to use. Screen size is great. Would recommend to anyone.,5
"Worse graphics, won't keep a wireless connection,overall not satisfied",3
These don't last long at all.,1
"AMAZING DEAL!!!So many batteries for an amazing price!!! In the stores, you get half the amount of batteries for double the price.100 will re buy.work great. FAST SHIPPING TO! (ONLY TOOK A DAY)",5
"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.",3
"Bought this for my 87 year old grandmother who wanted to be able to play games and read books from the library. My aunt lives with her and can help her use it so its perfect for that type of user. After playing with It, I would consider it for just about anyone other than a hardcore user that wants the latest and greatest tech. if you are tech saavy, you can do more with these Fire tablets than advertised.",4
Only problem is that it is impossible to read or do anything on the KindleFire with any light in the room at all; far worse than impossible in sunlight. There should be some sort of temporary screen or other add-on that can be used with the device when in sunny or bright locations.,4
Nice it all ready has Amazon and apps built in. Great buy.,5
"Worse graphics, won't keep a wireless connection,overall not satisfied",3
"not good, hate it , never buy it again, sucks. done",1
"At least half of this batch had no charge, or at least so little that they died within an hour of being put in a walkie-talkie. Very disappointed",2
"At least half of this batch had no charge, or at least so little that they died within an hour of being put in a walkie-talkie. Very disappointed",2
im always using my amazon tablet...perfect for games!!!,5
Need to have some computer savvy. Wound be much more helpful if it came with a simple basic instructions.,3
Freeze frequently... No way to trouble shoot or repair it...,1
"My 37 days old Amazon fire stick quit working, the system was fine it just seemed like the remote wasn't getting any juice. Tried 3 different sets of these batteries in it and it still wouldn't work-and yes, I put them in the right way. Contacted Amazon about the limited warranty on remote as it was just past 30 days purchased and couldn't return, but before sending back for warranty service and being without TV for who knows how long and just to make sure, I bought some energizer batteries. Wouldn't you know it, the remote fired right back up. Can't trust these batteries.",1
"Awesome price, awesome batteries. I will never buy batteries anywhere else again, this deal is hard to beat.",5
Wrong item.,1
Great gift for my dad. Clear picture and easy set up,5
I order 3 of them and one of the item is bad quality. Is missing backup spring so I have to put a pcs of aluminum to make the battery work.,3
"What we expected, a bargain battery, so we are happy.",3
"Such a a great tablet that does everything, love it!",5
Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.,3
"Good tablet, great price, easy to use, pick up simple",4
"I love this new Amazon Fire HD. I have a 6 year old and I've set it up so that he has his own password and he loves to read all the free books available. The different shades of back lights are cool. If you purchase the new Amazon Fire HD, it will enhance your reading experience.",5
This device is good for entry level reader only in daylight.Its doesnot support reading in dark. To read in dark you will have to purchase a light or cover case with light attached. I either case it will put a lot of strain in your eyes.,3
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,2
"Easy to use and navigate, purchasing books is fast and simple and I love the fact that I can password protect this device",5
This is not a bad product. Amazon offers greats products but this tablet was missing features even for a basic tablet. The lack of google chrome compatibility made this tablet not right for me.,1
"As expected from Amazon, there were no problems with the ordering and delivery process. So far I have installed several batteries, but it's too soon to tell how long they are going to last.",3
"If ads dont bother you, then this may be a decent device. Purchased this for my kid and it was loaded down with so much spam, it kept loading it up making it slow and laggy. Plus the carrasoul loadout makes it hard to navigate for kids, not very kid friendly! Oh you can pay $15 to remove the ads but it wont remove them all. Buy the samsung, better everything!",1
The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.,2
"These are budget friendly but don't last! I bought for my battery operated candles that typically use batteries for 6-8 weeks. Twice these batteries barely lasted 1 week. It was so disappointing. Amazon produce are usually so good, but I would not recommend these.",1
You can't beat the price. Great deal for what you're paying.,4
"These batteries are horrible. We depend on AA batteries for many wireless microphone and have found that brand-name batteries last about a month per our usage. We switched to Amazon basics to try it out when a subscription for our preferred brand was no longer available and have found that, under the same usage, these batteries last about a week. That's a 1/4 capacity.",1
"not good, hate it , never buy it again, sucks. done",1
"It's no iPad, but it's great for Netflix and some app games. I'm not worried about the kids getting their paws on it since it's relatively inexpensive.",4
"At least half of this batch had no charge, or at least so little that they died within an hour of being put in a walkie-talkie. Very disappointed",2
"Date on the back of these were 1992. Yeah, 1992. Inedible.",1
overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,4
Theses did not work. Wanted to make sure I had batteries for the item I was purchasing but they did not work. I had to dig some out of my junk drawer.,1
I love to read and this tablet work great for my needs.,5
it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark,2
My son really likes the larger screen to play games.,5
"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it.",2
"This tablet is definitely recommended if you are looking for light to medium usage. Tablet is snappy and quick but slarts to lag after installing multiple apps.Amazon app store is good but there are few essential apps that are not available, though you can install them using black market.",3
"like it at first, but it is going slow sometimes. overall good product",3
Didn't have some of the features I was looking for. Returned it the next day. May be good for others,2
"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it.",2
These batteries do not hold charge well. By the time I need to use it few weeks none of them work,1
Batteries don't last very long compared to Duracell or Energizer,3
"I like the Amazon line of Basics. Nothing fancy, they just work.",4
Love my kindle it does everything I wanted I to do.,5
During my first recharging they were leaking and wrapping was coming off. A waste of money,1
"This was a good tablet. I bought it for my Gf who basically only wanted it for Netflix and YouTube. The display was good, not great. The issue we had was that it kept dropping the wifi connection. This could have been a defect in this one tablet but we returned it and got another one.",3
Need to have some computer savvy. Wound be much more helpful if it came with a simple basic instructions.,3
"I previously had bought an older model of these tablets for my children. I wasn't to happy with them. But this tablet is great, it has child safety features like wether you would like to have them surf the web to even limiting the amount of hours your child can use it. Very good tablet for what my kids will use it for which is mostly Netflix Hulu and even though there isn't you tube app there are alternate apps that acces you tube.",5
Does not last as long as Duracell quantum. These were sent as a supplement,2
TERRIBLE! Barely lasted three hours during a digital camera shoot where Duracell lasts multiple days.,2
I got this for my husband for his birthday. He likes the light weight and the speakers and how powerful it is.,4
Looking at the picture and seeing it was 8th generation I assumed it would be a great device. I had an original Kindle but I stopped using it because it wasn't backlit. I thought an 8th generation would be backlit and the picture makes it look backlit but it is not. After 25 minutes on the phone with Amazon trying to make it brighter the technician finally realized that 8th generation is not supported with backlights. I took it back to Target and purchased The Paperwhite which was more money but definitely worth it. The 8th generation one is smaller so I assumed that was the reason for the price difference. Target made the experience pleasant.,1
I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.,4
Not a good product short battery life i can only use for 20 minutes,2
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,2
These were OK. I don't think I'll but them in the future. I prefer Energizers.,2
"If you don't want or need something cheaper than an iPad but of quality, this is a great happy medium.The processor makes for a fluid ride with it. It's speedy. The Android Store gives you good app options and the Amazon ecosphere is everywhere here.The software is a touch buggy but it's still a great deal of a tablet.For a child, for something you want to use casually on a dime, it's recommended.",4
Bought these batteries for my Christmas gifts the month of (december) only lasted like 2months toys now need replacement batteries . I also used some for my doorbell and just now needs replacement batteries. Tv Remote control is still working but these batteries don't last very long...,3
"At least half of this batch had no charge, or at least so little that they died within an hour of being put in a walkie-talkie. Very disappointed",2
I was going to get a Samsung tablet but for doing everything this is better,5
"Lightweight, nice display and not too large to carry.",4
This 8 inch Fire is definitely better than the cheaper 7 inch. It works fine enough for teens to play games and watch movies.,4
"The display is not as sharp and vivid as they say but still good. Probably better for reading than watching videos. We didn't really get it for the games, but there is a good selection. WiFi works well and internet browsing is fast.",3
"I believe it depends on how you want to use it. I bought this for my young kids and they are loving it. They can do basic stuff like surf the internet, watch youtube and play some games. The only complaint that I have is that sometimes it does not charge, even if you have have it connected for the whole night. You just have to restart the pad so that it can charge, but that is the only glitch.",4
"If it's possible to have gotten a dud batch I sure got it. We BLEW through all these batteries in less than a month. My kids toys aren't that super powered and even in remotes I was having to change batteries way too often. For example the magic touch counting toy, the store batteries lasted 3 years. Popped in some Amazon batteries, 1 month and the second child didn't play with it nearly as much as the first. For the price it was worth the try but I'm going back to the other brands.",2
"I've been using these on my roku remote and the lifespan is terrible. About two weeks, when Duracell's have been 1-2 months",1
Need to have some computer savvy. Wound be much more helpful if it came with a simple basic instructions.,3
They for really fast,2
"If you need a basic tablet then the fire works. It falls apart when compared to the iPad mini from a usability, functionality and available apps standpoint.",2
"BAD BATCH NOT LASTING!Have been using these for the Roku Remote, and they are dying after just a few days of use.Have been happy with Amazon battery purchases in the past.Not sure if the quality is overall lower than it once was, or if this was just a bad batch.",1
This product is very handy on the go. I can check emails and find work for my truck.,4
I bought the kindle fire 8 for my husband and I to use. Neither one of us have been able to figure out how to use it. Every time we open it advertisements pop up. And we just try buttons to remove it. We cannot get it to rotate for our puzzles. Just too complicated to use and to navigate around. I will be returning it. We have an iPad and it's much easier.,1
My wife wanted an iPad. I bought her this because it was cheaper and good for reading and playing games. She uses iOS products so it's not compatible. She hardly ever uses it. Next time I'll get what she wants and not waste my money.,2
This thing lasted not even a month before it went dead. Going to try and take it back,1
Good value. As good as Duracell,5
Great value,5
"I had fire hdx 8 and loved it, unfortunately got damaged and could not replace. I purchased the fire HD 8 and exchanged n pay difference for fire HD 10. The 8 did not have a lot of options I was used to. :(",3
They for really fast,2
Awful poor performance. My mouse ran for several weeks to several months from Duracells but have never gotten more that several days from these. Will not buy again.,1
Bought one to replace the smaller (non HD) version. Lot faster and picture is noticeably better. Would recommend for anyone not wanting to spend the extra $50 or so on the big names.,4
"If you need a basic tablet then the fire works. It falls apart when compared to the iPad mini from a usability, functionality and available apps standpoint.",2
I bought this tablet for my 4 year old daughter. Too many advertisements. I would rather pay more and not have a single ad.,1
"For the price it can't be beat. That being said I had to return mine after a week. I just couldn't get over the low resolution screen. It works well for movies and the Web, but I needed it to also show off my photos to others.",3
This product is very handy on the go. I can check emails and find work for my truck.,4
"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire.",3
"just got em so I can't really comment on how good the do the job, good price, quick delivery but have only put two into one of my keyboards but they can go up to a year so who can say after three days",5
Nice for the price had to put Google play store on myself but still a nice tablet,4
"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g",4
It is just an average tablet. Bit slow but is a good option for people on budget,3
"When I first started getting the Amazon basic batteries I really liked them. With recent purchases, they do not seem to last like they had, or maybe a mixed-bag (inconsistent with some lasting better than others). I have not done any tests, but feel some other brands may last longer. However, the price is hard to beat.",3
"I bought this kindle for the extra size. I have recently been having trouble with seeing clearly so I figured with the size it may be easier. It was and I really like being able to change the color of the fonts and background, it seems to help immensely.",5
This is not a bad product. Amazon offers greats products but this tablet was missing features even for a basic tablet. The lack of google chrome compatibility made this tablet not right for me.,1
Awesome.and repeat 50 times. That should do it. Blah.,4
Easy to follow directions allowed her to set it up with me watching over her shoulder.,4
"Though I have got it for cheap price during black friday, this Fire is not that great. Very bad camera and dim screen resolution. Pros:Install Google Play without any hassleVery good book reading option",3
"I purchased two of these for my kids, ages 12 and 10. Forget the IPod touch. For the price, this tablet can't be beat! They can download games, books and movies for free all included with my Amazon Prime membership. Awesome!!",5
like the speed the 8 inch screen is great. Works well.,4
Batteries don't last very long compared to Duracell or Energizer,3
Need to have some computer savvy. Wound be much more helpful if it came with a simple basic instructions.,3
These were OK. I don't think I'll but them in the future. I prefer Energizers.,2
A great price for a large amount of batteries. These last just as long as name brand batteries if not longer!,5
"Fine for reading, ...haven't used it for anything else yet",3
Good batteries. All fit in the uxcelPlastic case for AAA batteries...,5
Not a good product short battery life i can only use for 20 minutes,2
I love my kindle. I bought the larger screen after owning 2 previous 7 inch screens.,4
"Amazon basics batteries are just as good as the name brands from my experience. Well packaged in easy open box, whivh I appreciate since I have arthritis. Box is small enough to keep the rest of the batteries from getting all over and easy to find when replacement is needed. A",5
The juice in these batteries aren't long term.,3
"Great tablet for price! Fast, works great, great sound volume, great pixelation and screen size",4
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,2
I didn't know Amazon makes batteries at a very affordable amount. Now i know where to purchase batteries.,5
Some of the four packs (02-2027) are bad upon first use.,2
"I can only use these on those indoor flameless candles and even then, they dont last very long...a little disappointed...",2
"This is a pretty cool little device. Im able to download books through wireless and read them later at my convenience. Only drawback is I wish it had more storage. But for the price, it works good.",3
The 48 packs are the lowest price per AA battery you will find anywhere. I have a device I use for work that needs 8 new AA batteries every working day. These batteries get me through a 12 hour day the same as the expensive batteries. I could switch to rechargeable batteries but the simplicity of just putting in new batteries and not fooling with recharging every night is worth it to me.,5
I was hoping to use Google launcher with this tablet but it is really locked down and you cannot change the launcher or the lock screen. Still cheap and fine for watching movies.,3
"I use hundreds of AAAs annually, and despite the graphics in ad, these are about the poorest performing, with least longevity, of any I have bought. Still have another 100 of these, but will likely go thru those quickly.",1
"Approximately half of the batteries I've tried so far are dead. Low expectations for the remainder of the lot, and never buy these again.",1
"This is the best device I have found for my e-books. I know it can be used for a lot more, but it is my library in my hand.",4
"These do not hold the amount of high power juice like energizer or duracell, but they are half the price.",3
"It worked really well for me as I am unschooled in ipads. I used it while traveling and it was easy to use and did the things I needed, i.e. maps, books downloaded, internet access, youtube, etc.. I don't play games, so cannot comment on that.",4
Didn't want to go to the sites amazon wanted me to.,1
Freeze frequently... No way to trouble shoot or repair it...,1
"Decent battery, but seem to change them out a little bit faster than the big name batteries.",3
Need to buy a tablet for my Mother as a Christmas gift. Functionality is great and she uses it for all her online needs,5
We bought this earlier on line from another vendor and it was never delivered. Best Buy was great.,1
These batteries won't last long. An led flashlight will drain them in a hurry. I usually like Amazon products but this is one to avoid.,2
"They last a day in an xbox controller, if you're lucky",2
My grandmother enjoys this tablet ... it use as her reader.,4
"We own an ipad,samsug tablets and we have both love are fire8's wave better.",5
"I was looking for a kindle whitepaper. I saw online for $80. What a deal. I ordered it on line and picked it up in the store. I got it home and couldn't adjust the brightness. After a lengthy time with online customer service I called customer service. After 20 minuets with speaking to a female Elmer Fud that doesn't speak english well I figured I would just return it. Although it looks Identical to the $120 model, you can not adjust the brightness. That would have been good information before I bought it.",1
Mediocre performance,3
These batteries won't last long. An led flashlight will drain them in a hurry. I usually like Amazon products but this is one to avoid.,2
I lie the size and weight for the kindle-makes it very convenient to take large books with me in digital format.,4
"like it at first, but it is going slow sometimes. overall good product",3
These were OK. I don't think I'll but them in the future. I prefer Energizers.,2
"My son loves it, he can watch videos, read books and play games.",4
